job_id,title,company,requirements,preferred,division,category,filtered_division,requirements_preferred
9002,[안랩] 2026년 6월 신입/경력 채용,㈜안랩,대졸이상,,서비스/기술엔지니어,"네트워크보안, 방화벽, 보안소프트웨어, 보안컨설팅, 정보보안, 경영기획, 사업기획, 데이터분석, 전략기획, PM, 4대보험, 결산, 관리회계, 법인결산, 재무회계, 회계감사, 결산, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 서버관리, 클라이언트, HTTP, SI개발, GUI, 반응형웹, 인터페이스, 네트워크관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 서버관리, 네트워크관리, 서버구축, 시스템운영, 데이터레이크, 데이터분석, 데이터시각화, 분석모델링, 네트워크관리, 방화벽, 보안관제, 정보보안, 시스템분석, 시스템설계, 정보보안, 인공지능, 네트워크관리, 국내영업, 기술영업, 기술지원, 네트워크영업, 솔루션영업, 시스템영업, 거래선개발관리, 거래처관리, 고객관리, 매출관리, 영업기획, 데이터분석, 영업전략, 정보통신·IT","백엔드 개발자, 프론트엔드 개발자, 앱 개발자, 시스템 엔지니어, 네트워크 엔지니어, 데이터 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, AI/ML 엔지니어, 클라우드 엔지니어, 웹 퍼블리셔",대졸이상
9003,[안랩] 2026년 6월 신입/경력 채용,㈜안랩,대졸이상,,매니지먼트,"네트워크보안, 방화벽, 보안소프트웨어, 보안컨설팅, 정보보안, 경영기획, 사업기획, 데이터분석, 전략기획, PM, 4대보험, 결산, 관리회계, 법인결산, 재무회계, 회계감사, 결산, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 서버관리, 클라이언트, HTTP, SI개발, GUI, 반응형웹, 인터페이스, 네트워크관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 서버관리, 네트워크관리, 서버구축, 시스템운영, 데이터레이크, 데이터분석, 데이터시각화, 분석모델링, 네트워크관리, 방화벽, 보안관제, 정보보안, 시스템분석, 시스템설계, 정보보안, 인공지능, 네트워크관리, 국내영업, 기술영업, 기술지원, 네트워크영업, 솔루션영업, 시스템영업, 거래선개발관리, 거래처관리, 고객관리, 매출관리, 영업기획, 데이터분석, 영업전략, 정보통신·IT","백엔드 개발자, 프론트엔드 개발자, 앱 개발자, 시스템 엔지니어, 네트워크 엔지니어, 데이터 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, AI/ML 엔지니어, 클라우드 엔지니어, 웹 퍼블리셔",대졸이상
9004,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"석사이상, 경력 3년 이상",영어,GRI 연구소 / 첨단제품 연구팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","석사이상, 경력 3년 이상, 영어"
9005,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"석사이상, 경력 3년 이상","영어, 연구",GRI 연구소 / 플랫폼 연구팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","석사이상, 경력 3년 이상, 영어, 연구"
9006,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"대졸이상, 경력 5년 이하, ERP, 물류, 시스템, AI",AI,인재경영실 / IT혁신팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","대졸이상, 경력 5년 이하, ERP, 물류, 시스템, AI"
9007,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"대졸이상, 영어, 분석",커뮤니케이션,사업개발본부 / 사업개발팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","대졸이상, 영어, 분석, 커뮤니케이션"
9008,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"대졸이상, 운전가능자",,영업마케팅본부 / 영업 MR,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","대졸이상, 운전가능자"
9009,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,고졸이상,인근거주자,생산관리실 / 생산관리팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","고졸이상, 인근거주자"
9010,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,"고졸이상, 경력 3년 이하",제조,생산실 / 주사제 2팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","고졸이상, 경력 3년 이하, 제조"
9011,비씨월드제약 2026년 2차 정기 채용,비씨월드제약,고졸이상,인근거주자,생산실 / 주사제 3팀,"경영기획, 사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, PM, 결산, 관리회계, 더존, 원가회계, 재무회계, 전산회계, 전표입력, 회계감사, ERP운용, 계산서발행, 기업회계, 결산, 급여관리, 더존, 부가세신고, 전표입력, ERP운용, 계산서발행, 결산, 외환관리, 입출금관리, 재무기획, 재무회계, 자금관리, 재무분석, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 검증, 시스템분석, 시스템설계, 펌웨어, 회로설계, 국내영업, 의료기기영업, 제약영업, 거래처관리, 납품영업, 제약영업, 가맹점관리, 거래선개발관리, 거래처관리, 고객관리, 대리점관리, 매출관리, 영업기획, 데이터분석, 영업전략, 자동제어, 공정개발, 자동화라인, 품질테스트, 기술지원, 설치, 유지보수, 생명공학, 제품개발, R&D, 미생물, 연구·실험·기술, 제조·공정, 화학·섬유, 기계조작, 생산관리, 품질보증, HACCP, ISO, 검증, 품질보증, 환경관리, ISO, 엘리베이터, 공조냉동, 가스점검, 전기점검, 시설점검, 생명공학, 미생물, 건강식품연구, 제약·바이오R&D, 의료기기연구, 의약외품연구","백엔드 개발자, 앱 개발자, 시스템 엔지니어, 데이터 사이언티스트, 보안 엔지니어, 소프트웨어 개발자, 게임 개발자, 하드웨어 개발자, QA","고졸이상, 인근거주자"
