job_id,company,position,requirements,preferred
283868,페이타랩(패스오더),[병역특례] Android Developer (산업기능요원/보충역/전직),"【 병역특례자 (산업기능요원) 지원 】

• 병역특례 지원 시 원활한 진행을 위해 병역유형을 기재해주세요.
• 현재 패스오더는 현역전직/보충역 신규/보충역 전직이 가능합니다.


【이런 분을 찾고 있어요!】

• Kotlin & Android Framework 전문가
  - Kotlin 언어의 특성(Coroutines, Flow 등)을 깊이 있게 이해하고 비동기 프로그래밍에 능숙하신 분
• Modern Android Development 경험
  - Jetpack Compose를 활용한 UI 개발 경험과 기존 View 시스템과의 상호 운용에 대한 이해가 있으신 분
• 견고한 아키텍처 설계 역량
  - MVVM, MVI 등 아키텍처 패턴을 명확한 근거를 가지고 설계 및 적용한 경험이 있으신 분
• 안정적인 서비스 운영 경험
  - 하나의 서비스를 최소 2년 이상 꾸준히 운영하며, 라이프사이클 전반을 경험하고 개선한 경험이 있으신 분
• 원활한 협업 능력
  - 기획, 디자인, 백엔드 등 유관 부서와 논리적이고 적극적으로 소통하며 문제를 해결하시는 분","【이런 분이면 더 좋아요!】

• 기술적 깊이와 공유 경험
  - 블로그, GitHub, 컨퍼런스 발표 등을 통해 본인이 고민했던 기술적 난제와 해결 과정을 공유한 경험이 있는 분
• 크로스 플랫폼 경험
  - React Native를 활용한 앱 개발 경험이 있거나, 크로스 플랫폼 기술에 열려있는 분
• AI 활용 능력
  - AI 도구를 활용하여 비즈니스 로직 구현 속도를 높이거나 자동화 테스트 등을 구축한 경험이 있는 분
• 유사 도메인 경험
  - 커머스, O2O, 배달 플랫폼 등 유사 도메인에서 대규모 유저 트래픽을 경험해 보신 분
• 학습과 성장에 대한 역량
  - CS 관련 기초(자료구조, 알고리즘, 네트워크)가 탄탄하며, 새로운 기술을 빠르게 습득하여 실무에 적용할 수 있는 분

【이런 내용을 함께 알려주시면 좋아요!】
""저희는 결과물보다 ‘과정’과 ‘고민의 깊이’를 중요하게 생각합니다.""

   • 프로젝트 기간 : 진행하신 프로젝트별 참여 기간(년/월)을 정확히 기재해 주세요.
   • 기술적 의사결정 과정 : 단순히 “어떤 스택을 썼다”가 아니라, “왜 그 기술을 선택했고, 어떤 문제를 해결했는지”를 상세히 기술해 주세요.
   • 구체적인 기여도 : 팀 프로젝트의 경우 본인이 주도적으로 설계하거나 구현한 부분을 명확히 구분해 주세요."
325722,페이타랩(패스오더),[병역특례] Backend Developer(산업기능요원/보충역/전직),"【이런 분을 찾고 있어요!】 

ⵌ 기술 역량
• AI 개발 도구와 프롬프트 엔지니어링을 활용해 생산성을 높이거나, 이에 강한 의지가 있는 분
• Kotlin, Python, Java 등 언어를 가리지 않고 문제 해결에 초점을 맞춰 일하는 분
• 데이터 모델링 시 성능과 확장성을 고려하고, 쿼리 실행계획 분석을 통한 쿼리 최적화 경험이 있는 분
• RESTful API의 원칙을 이해하고 직접 설계하며, 협업을 통해 개선해본 경험이 있는 분

ⵌ 마인드셋 및 협업
• 일의 목적과 맥락을 명확히 이해하고 주도적으로 실행하는 분
• 본인의 일은 책임감 있게 마무리 짓는 완결성이 있는 분
• 팀원들과 원활한 커뮤니케이션을 위해 고민하고, ""함께 만들어나갈 수 있다""를 넘어 ""함께 만들어나가야 한다""는 마인드셋을 가진 분
• 단순히 주어진 개발을 해내는 것보다, 주도적으로 문제를 발견하고 분석해 솔루션을 제안할 수 있는 분","【이런 분이면 더 좋아요!】

ⵌ 기술 역량
• Claude Code, Cursor 등 AI 코딩 에이전트를 활용해 설계부터 구현까지 수행해본 경험이 있는 분
• 프롬프트 엔지니어링으로 코드 리뷰, 문서화, 테스트 코드 작성 등을 자동화해본 경험이 있는 분
• AI 결과물을 분석하고 반복적으로 개선해 실무에 적용해본 경험이 있는 분
• DDD(Domain-Driven Design)를 학습하고 실무에 적용해본 경험이 있는 분
• MSA 기반 고가용성 시스템에서 EDA, CQRS, 분산 트랜잭션을 설계하고 운영해본 경험이 있는 분

ⵌ 성장 및 협업
• 어려운 문제를 근본적으로 파고들어 해결해내는 습관이 있는 분
• 고객의 목소리에 귀 기울여 불편한 점을 캐치하고 개선한 경험이 있는 분
• 팀의 개발 문화를 주도적으로 만들어간 경험이 있는 분
• 끊임없이 성장하려 노력하고, 실제로 치열하게 성장하고 계신 분
• 필요할 땐 한없이 몰입하여 성과를 만들어낼 수 있는 분


【이런 내용을 함께 알려주시면 좋아요!】

• 아래의 사전질문에 대한 답변을 이력서와 함께 제출해 주세요!
      - AI 도구를 활용해 개발 생산성을 높였던 경험이 있다면 알려주세요.
      - 기술적 문제를 깊이 파고들어 해결하거나, 팀의 문화/프로세스를 개선했던 경험이 있다면 알려주세요."
325718,페이타랩(패스오더),Backend Developer,"【이런 분을 찾고 있어요!】 

ⵌ 기술 역량
• AI 개발 도구와 프롬프트 엔지니어링을 활용해 생산성을 높이거나, 이에 강한 의지가 있는 분
• Kotlin, Python, Java 등 언어를 가리지 않고 문제 해결에 초점을 맞춰 일하는 분
• 데이터 모델링 시 성능과 확장성을 고려하고, 쿼리 실행계획 분석을 통한 쿼리 최적화 경험이 있는 분
• RESTful API의 원칙을 이해하고 직접 설계하며, 협업을 통해 개선해본 경험이 있는 분

ⵌ 마인드셋 및 협업
• 일의 목적과 맥락을 명확히 이해하고 주도적으로 실행하는 분
• 본인의 일은 책임감 있게 마무리 짓는 완결성이 있는 분
• 팀원들과 원활한 커뮤니케이션을 위해 고민하고, ""함께 만들어나갈 수 있다""를 넘어 ""함께 만들어나가야 한다""는 마인드셋을 가진 분
• 단순히 주어진 개발을 해내는 것보다, 주도적으로 문제를 발견하고 분석해 솔루션을 제안할 수 있는 분","【이런 분이면 더 좋아요!】

ⵌ 기술 역량
• Claude Code, Cursor 등 AI 코딩 에이전트를 활용해 설계부터 구현까지 수행해본 경험이 있는 분
• 프롬프트 엔지니어링으로 코드 리뷰, 문서화, 테스트 코드 작성 등을 자동화해본 경험이 있는 분
• AI 결과물을 분석하고 반복적으로 개선해 실무에 적용해본 경험이 있는 분
• DDD(Domain-Driven Design)를 학습하고 실무에 적용해본 경험이 있는 분
• MSA 기반 고가용성 시스템에서 EDA, CQRS, 분산 트랜잭션을 설계하고 운영해본 경험이 있는 분

ⵌ 성장 및 협업
• 어려운 문제를 근본적으로 파고들어 해결해내는 습관이 있는 분
• 고객의 목소리에 귀 기울여 불편한 점을 캐치하고 개선한 경험이 있는 분
• 팀의 개발 문화를 주도적으로 만들어간 경험이 있는 분
• 끊임없이 성장하려 노력하고, 실제로 치열하게 성장하고 계신 분
• 필요할 땐 한없이 몰입하여 성과를 만들어낼 수 있는 분


【이런 내용을 함께 알려주시면 좋아요!】

• 아래의 사전질문에 대한 답변을 이력서와 함께 제출해 주세요!
      - AI 도구를 활용해 개발 생산성을 높였던 경험이 있다면 알려주세요.
      - 기술적 문제를 깊이 파고들어 해결하거나, 팀의 문화/프로세스를 개선했던 경험이 있다면 알려주세요."
246286,밀리만코리아(Milliman),Software Engineer (Application 개발),"• 1개 이상의 컴퓨터 프로그래밍 언어의 높은 이해를 가지고 계신분
• Github, Bitbucket 등의 이슈 기반 프로젝트 개발 경험
• 분산 시스템, 병렬 처리에 경험이 있거나 관심이 있는 분
• 다양한 컴파일러, 데이터베이스 사용에 관심이 있는 분
• Gitflow 를 활용한 테스트 및 개발 경험
• Computer Language Parsing 기술 개발에 관심이 있는 분","• 계리시스템 개발에 관심이 있는 분
• 다양한 문제를 해결하기 위한 신기술 개발에 관심이 있는 분
• 금융공학에 경험이 있거나 관심이 있는 분
• 미래지향적이고 진취적이면서 컨설팅 업무에 관심이 있는 분"
325713,페이타랩(패스오더),iOS Developer,"【이런 분을 찾고 있어요!】 

• Swift 및 iOS 플랫폼에 대한 탄탄한 이해와 실무 경험이 있으신 분
• AI 개발 도구(Cursor, Claude Code 등) 활용에 능숙하거나, 이를 통해 개발 생산성을 극대화하는 방식에 강한 의지가 있으신 분
• Native 역량을 바탕으로, 향후 React Native 등 크로스플랫폼 기술 도입과 변화에 긍정적이고 열린 태도를 가지신 분
• 주도적으로 문제를 발견하고, 동료들과 논리적으로 소통하며 해결해 나가는 분
• 사용자 경험에 대해 주도적으로 의견을 내며 디벨롭해 나가실 분","【이런 분이면 더 좋아요!】

• AI 프롬프트 엔지니어링을 통해 복잡한 개발 문제를 해결해 본 경험
• 기존 Native 프로젝트를 모듈화하거나 구조를 개선하여 유연성을 높여본 경험
• React Native 개발 경험이 있거나, JavaScript/TypeScript 생태계에 관심이 있는 분
• 반복되는 업무를 자동화하고 동료들의 개발 경험(DX)을 개선하는 데 관심이 많은 분"
325714,페이타랩(패스오더),[병역특례] iOS Developer  (산업기능요원/보충역/전직),"【이런 분을 찾고 있어요!】 

• Swift 및 iOS 플랫폼에 대한 탄탄한 이해와 실무 경험이 있으신 분
• AI 개발 도구(Cursor, Claude Code 등) 활용에 능숙하거나, 이를 통해 개발 생산성을 극대화하는 방식에 강한 의지가 있으신 분
• Native 역량을 바탕으로, 향후 React Native 등 크로스플랫폼 기술 도입과 변화에 긍정적이고 열린 태도를 가지신 분
• 주도적으로 문제를 발견하고, 동료들과 논리적으로 소통하며 해결해 나가는 분
• 사용자 경험에 대해 주도적으로 의견을 내며 디벨롭해 나가실 분","【이런 분이면 더 좋아요!】

• AI 프롬프트 엔지니어링을 통해 복잡한 개발 문제를 해결해 본 경험
• 기존 Native 프로젝트를 모듈화하거나 구조를 개선하여 유연성을 높여본 경험
• React Native 개발 경험이 있거나, JavaScript/TypeScript 생태계에 관심이 있는 분
• 반복되는 업무를 자동화하고 동료들의 개발 경험(DX)을 개선하는 데 관심이 많은 분"
242362,페이타랩(패스오더),"Windows Developer (C#, WPF)","【이런 분을 찾고 있어요!】

• C#, C++ 중 1개 이상 언어에 능숙한 분
• .Net framework에 대해 이해하고 계신 분
• 신규 서비스를 위한 기획, 설계, 커뮤니케이션, 개발, 운영에 적극적으로 참여할 수 있는 분
• RESTful API 연동 개발 경험이 있는 분
• Socket 통신을 이용한 네트워킹 경험이 있는 분","【이런 분이면 더 좋아요!】

• WPF 상용 서비스 개발, 배포 및 운영 경험이 있는 분
• Thermal Printer 연동 등 POS 시스템 개발 경험이 있는 분
• 다양한 환경으로 배포된 프로그램 유지/보수 경험이 있는 분
• 요구사항 분석 및 다른 개발자와 협업을 위한 원활한 커뮤니케이션 능력을 가지신 분
• 팀과 함께 성장하며 지식을 공유하는 문화를 지향하시는 분"
242364,페이타랩(패스오더),[병역특례] Windows Developer (산업기능요원/보충역/전직),"【병역특례자 (산업기능요원) 지원】

• 병역특례 지원 시 원활한 진행을 위해 병역유형을 기재해주세요.
• 현재 패스오더는 현역전직/보충역 신규/보충역 전직이 가능합니다.


【이런 분을 찾고 있어요!】

• C#, C++ 중 1개 이상 언어에 능숙한 분
• .Net framework에 대해 이해하고 계신 분
• 신규 서비스를 위한 기획, 설계, 커뮤니케이션, 개발, 운영에 적극적으로 참여할 수 있는 분
• RESTful API 연동 개발 경험이 있는 분
• Socket 통신을 이용한 네트워킹 경험이 있는 분","【이런 분이면 더 좋아요!】

• WPF 상용 서비스 개발, 배포 및 운영 경험이 있는 분
• Thermal Printer 연동 등 POS 시스템 개발 경험이 있는 분
• 다양한 환경으로 배포된 프로그램 유지/보수 경험이 있는 분
• 요구사항 분석 및 다른 개발자와 협업을 위한 원활한 커뮤니케이션 능력을 가지신 분
• 팀과 함께 성장하며 지식을 공유하는 문화를 지향하시는 분"
327407,디자인드에이아이,Metep AI Software Framework Engineer,"• 탄탄한 C++ 시스템 프로그래밍 능력
• PyTorch/TensorFlow/JAX 등 AI 프레임워크 이해
• OS·컴퓨터 구조·메모리 구조·GPU 아키텍처 이해
• 성능 최적화를 끝까지 파고드는 분

경력 수준: 

다양한 경험을 가진 우수한 엔지니어를 고려하며, 역할과 범위는 역량과 관심사에 따라 조정됩니다.","• PyTorch/TensorFlow 내부 구조 경험
• CUDA/OpenCL/Vulkan/SYCL/AVX/NEON 최적화 경험
• CNN/Transformer/LLM 구조 이해
• Template Meta-Programming 경험
• Graph Optimization·Kernel Fusion 경험
• 연구/논문 구현 또는 오픈소스 기여 경험"
320993,업스테이지,[전문연구요원] AIRE LLM Post-training,"• 관련 분야 석사 이상의 학위
• Strongly wanted
   - LLM post-training/fine-tuning을 수행하여 특정 문제에서 최고 성능을 달성해본 경험
   - ML과 NLP 토픽으로 국제 학회에서 출판 기록 (1저자 혹은 교신저자)
• May helpful
   - AI 관련 연구 또는 프로덕트 개발을 리딩한 경험
   - LLM Post-training을 위한 데이터 수집, 생성, 정제등을 수행해 본 경험
   - 국제 혹은 국내 AI 대회 (Kaggle 등) 상위권 입상
   - 0.1%의 성능에 민감하여 제한된 자원과 시간에 최적화를 수행할 수 있는 집중력
   - 논리적인 사고실험을 수행하고 가설/검증의 방식으로 실험 설계 및 결과를 도출할 수 있는 사고력
   - 레슨런을 효과적이고 효율적으로 전파하고 논의할 수 있는 의사소통 능력","• 대규모 모델 학습을 위한 프레임워크 사용 경험 (e.g. DeepSpeed)
• LLM 기반 제품 개발 경험
• LLM Post-training을 위한 데이터 수집, 정제, 및 annotation 경험
• AI 및 NLP 관련 국제 학회에서 1저자 혹은 교신저자로 출판 기록
   - E.g. NeurIPS, ICML, ICLR, ACL, NAACL, EMNLP, AAAI, CVPR, ICCV, ECCV 등
• 국제 혹은 국내 AI 대회 (Kaggle 등) 상위권 입상
• 글로벌 고객 대응을 위한 영어 커뮤니케이션 능력"
325389,미래시그널,L3스위치 기술 엔지니어,"• 경력 무관 (신입 지원 가능)
• 학력무관, 졸업 예정자 지원가능
• 학력: 무관 (네트워크·정보통신 전공자 우대)
• 네트워크 스위치(백본, L2/L3, VLAN, QoS, STP, Routing 등) 설정 경험
• PoE 기능 및 구조 이해
• 무선 브릿지, 무선 네트워크 구성 경험
• TCP/IP, 라우팅·스위칭  지식
• 고객 커뮤니케이션 능력 우수","• 네트워크 장비 설치·운영·유지보수 경력
• 무선 브릿지 특수 환경 구축 경험
• CCNA, CCNP, 정보통신기사, 네트워크관리사 등 관련 자격증 보유
• MS Office 문서 작성·보고서 제작 능력
• ChatGPT 등 AI 도구를 활용한 업무 효율화 가능
• 운전 가능(출장·현장 지원 가능)"
321007,업스테이지,[인턴] AI Research Engineer - LLM Post-training,"• LLM post-training/fine-tuning을 수행하여 특정 문제에서 최고 성능을 달성해본 경험
• ML과 NLP 토픽으로 국제 학회에서 출판 기록 (1저자 혹은 교신저자)","• AI 관련 연구 또는 프로덕트 개발을 리딩한 경험
• LLM Post-training을 위한 데이터 수집, 생성, 정제등을 수행해 본 경험
• 국제 혹은 국내 AI 대회 (Kaggle 등) 상위권 입상
• 0.1%의 성능에 민감하여 제한된 자원과 시간에 최적화를 수행할 수 있는 집중력
• 논리적인 사고실험을 수행하고 가설/검증의 방식으로 실험 설계 및 결과를 도출할 수 있는 사고력
• 레슨런을 효과적이고 효율적으로 전파하고 논의할 수 있는 의사소통 능력"
320440,블루밍그레이스,SE(Fullstack Engineer),"• 개발자로써 0년 이상 10년 이하의 경력이 필요합니다.
• TypeScript에 대한 높은 이해도를 보유해야 합니다.
• React 또는 NestJS에 대한 높은 이해도를 보유해야 합니다.
• 코드 리뷰를 통한 협업에 능숙해야 합니다.
• 새로운 기술을 배우며 발전하고자 하는 태도를 기대합니다.
• 스스로 문제를 정의하고 해결책을 찾는 주도적인 업무 태도를 기대합니다.
• 다양한 이해관계자들과 유연한 의사소통이 가능해야 합니다.","• 서비스 초기 개발부터 배포, 운영까지 경험이 있는 분
• 블록체인, Rust, Swift에 관심이 많으신 분
• DevOps에 관심이 많으신 분"
320301,낭만상회,[인턴] 백엔드 개발자(Node.js),"[자격요건 충족 시 지원 부탁드립니다.]
• 컴퓨터공학 관련 학과 4년제 대학 졸업자 혹은 졸업예정자(2026년 02월 졸업 예정자)
• TypeScript 기반의 Node.js 개발 경험이 있으신 분
• REST API 혹은 웹 프레임워크 사용 경험이 있으신 분
• DB 설계 및 운영 경험 있으신 분
• 끊임없는 자기계발을 즐기시는 분","• Node.js 개발에 대한 지식이나 경험이 있으신 분
• 클라우드 서비스(특히 AWS) 운용 경험이 있으신 분
• 실제 서비스 운용 경험이 있으신 분
• 데이터베이스 성능을 최적화시킨 경험이 있으신 분
• 이 외 지원자 분의 다양한 경험은 우대사항이 될 수 있습니다."
319135,옵트에이아이,[온디바이스] LLM/VLM 연구원 (전문연 가능),"• LLM/VLM에 대한 깊은 이해
• Python 및 PyTorch/TensorFlow 등 프레임워크에 대한 높은 숙련도","• 관련 분야 석사 혹은 산업체 경력 2년 이상
• 탑티어 학회(NeurIPS, ICML, CVPR, AAAI, EMNLP 등) 논문 저자
• 온디바이스 AI 또는 경량화(Quantization, Pruning, KD 등) 모델 개발 경험
• 특정 NPU(e.g., Qualcomm)에서 모델 최적화 경험"
319137,옵트에이아이,[온디바이스] 추론 최적화 개발자 (전문연 가능),"• C++에 대한 깊은 이해 (Modern C++ 포함)
• 임베디드 환경에서 개발 및 디버깅 역량","• 상용 SoC의 프로세서에서 모델 최적화 및 Tool Chain 구축 경험
• 전장, 방산 등 고신뢰성 임베디드 AI 산업에서의 개발 경험 
• ISO26262, ASPICE, MISRA-C 등 기능안전 및 프로세스 표준 경험
• 특정 NPU아키텍처에 대한 깊은 이해 및 모델 최적화 경험"
44655,테서,프론트엔드 개발자 (React Native),"• TypeScript, React 기반 웹 서비스 개발 경험
• React Native 기반 모바일 앱 개발 경험
• Next.js를 활용한 프로덕션 레벨의 웹 서비스 개발 경험
• Zustand, TanStack Query를 활용한 상태 관리 및 비동기 데이터 흐름 설계 경험
• styled-components를 활용한 컴포넌트 스타일링 경험
• Git 기반 협업 및 브랜치 전략에 대한 이해","• GraphQL 기반 API 설계 및 연동 경험
• Monorepo 환경에서의 개발 경험 (패키지 구조 관리, 공유 모듈 활용, 빌드·배포 전략 포함)
• 디자인 토큰 및 Storybook을 활용한 디자인 시스템 구축·운영 경험
• CI/CD 파이프라인 구축 및 배포 자동화 경험 (GitHub Actions, Fastlane 등)
• Electron 기반 크로스플랫폼 애플리케이션 개발 경험
• 웹·모바일 성능 최적화 경험 (렌더링 최적화, 메모리 관리, 번들 사이즈 최적화 등)
• 개발 경험(DX) 개선 및 프로세스 자동화를 통한 팀 생산성 향상 경험
• 의료 도메인에 대한 높은 관심과 이해"
246427,테서,백엔드 엔지니어,"• 팀 작업 경험 2년 이상 또는 그에 준하는 수준의 백엔드 개발 실무 역량
• Node.js + TypeScript 기반 서버 애플리케이션 개발 경험
• 객체지향 프로그래밍의 기본 개념과 원칙을 이해하고, 이를 적용할 수 있는 역량
• 관계형 데이터베이스에 대한 이해와 SQL·데이터 모델링 경험
• Git 기반 협업 환경 및 브랜치 전략에 대한 이해
• 단순 기능 구현을 넘어 서비스 문제를 기술적으로 해결할 수 있는 사고방식
• 함께 아키텍처·코드 품질·개발 프로세스·팀 문화를 발전시키고자 하는 열정","• NestJS, TypeORM 기반 백엔드 개발 경험
• GraphQL 기반 API 설계 및 개발 경험
• OpenAPI 스펙 기반 API 문서화, 자동화 경험
• MSA(Microservices Architecture) 환경에서의 서비스 개발 및 운영 경험
• IaC(Infrastructure as Code) 기반 인프라 설계 및 운영 자동화 경험(예: Terraform, AWS CDK, CloudFormation 등)
• Redis Streams / SQS / Kafka 등 메시지 큐 기반 비동기 처리 경험
• WebSocket, SSE 등 실시간 이벤트 전송 및 연결 유지 메커니즘에 대한 이해와 구현 경험
• RDB 설계, SQL 쿼리 튜닝 및 최적화, ORM 활용 경험
• CI/CD 파이프라인 구축 및 자동화 경험
• 의료 데이터, B2B SaaS, 복잡한 도메인 환경 개발 경험"
148141,에너자이(ENERZAi),AI R&D 연구원,"• Python을 활용한 프로젝트 수행 경험이 있으신 분
• 딥러닝 프레임워크(Pytorch, Keras, Tensorflow 등)을 활용한 프로젝트 수행 경험이 있으신 분

• 전문연구요원 지원 가능
  - 현역 산업기능요원과 전문연구요원은 TO 상황을 고려한 채용 진행 중으로 개별 문의바랍니다",
314251,낭만상회,[주니어] 서비스 기획 및 설계 PM (0~3년),"[자격요건 충족 시 지원 부탁드립니다.]
• 4년제 대학 졸업자 혹은 졸업예정자(2026년 02월 졸업 예정자)이신 분
• 서비스 기획 및 PM관련 경력 0~3년 이신분
• 정리 및 문서화를 잘 하시는 분
• 기본적인 UI / UX에 대한 개념 및 기획 능력을 보유하신 분
• 다양한 팀 및 팀원들과 원활히 협업할 수 있는 커뮤니케이션 능력을 보유하신 분
• 디자인, 개발 등 다른 분야에도 지속적으로 관심을 갖고 소통할 의지를 보유하신 분
• 스스로 목표와 전략 설정이 가능하고 논리적인 커뮤니케이션을 통한 협업이 가능하신 분
• Figma, Slack, Notion 등의 협업 툴을 사용한 경험이 있으신 분","• 다양한 분야의 사람들과 협업을 해본 경험이 있으신 분
• 외식업 및 프랜차이즈 도메인에 대한 이해도가 있으신 분
• 이 외의 지원자분의 소중한 경험은 모두 우대사항이 될 수 있습니다."
315073,태경엠텍,하드웨어 개발 신입 엔지니어,"스킬 : OrCAD, Cadence, 임베디드 하드웨어, RF
학력 : 대졸이상 (졸업예정자 가능)
경력 : 무관","해외근무 가능자
유관업무 경력자 우대 (3년 이상)
전공 : 전기, 전자공학, 정보통신공학"
313825,파이프트리(paiptree Inc.),AgTech 데이터 분석가,"핵심 역량| Core Competencies
• 현상의 이면을 파악하고 원인을 밝혀내려는 탐구적 성향
• 통계적 사고와 분석을 통해 복잡한 데이터를 단순하고 명확하게 설명할 수 있는 능력
• 새로운 분석 기법이나 도구를 학습•적용하여 데이터 기반 문제 해결에 앞장서는 태도
• 데이터를 단순 나열하는 것을 넘어, 그래서 왜 이런 현상이 발생했는가""를 설명하고 제안할 수 있는 능력
• 다양한 직군과 협업하며 인사이트를 공유할 수 있는 커뮤니케이션 역량","우대 사항 I Preferred Qualifications
• 머신러닝/딥러닝 모델 개발 및 서비스 적용 경험
• 클라우드 기반 데이터 분석 경험 (AWS, GCP, Azure 등)
• 데이터 파이프라인 구축/최적화 경험
• 스타트업 환경에서 주도적으로 문제를 정의하고 해결한 경험
• 외국어 커뮤니케이션 능력 (영어 등)"
312161,오픈에셋,[응용연구원] Applied Researcher (스테이블코인/지급결제/Web3),"• 석사 이상 (박사급 우대), 핀테크·블록체인·전자금융·컴퓨터공학 등 관련 전공
• 논문·특허·연구 보고서 등 연구 성과 작성 경험
• 복잡한 기술/아이디어를 명확하고 설득력 있게 문서화할 수 있는 능력
• 지급결제 및 Web3 산업에 대한 높은 관심과 이해도","• 국가 R&D 과제 및 산학 공동 연구 프로젝트 경험
• 전자금융, 블록체인, 핀테크 관련 실무형 연구 경험
• 특허 출원 경험 및 사업화 연계 R&D 경험
• 학회·세미나·산업 컨퍼런스 발표 경험
• 영어 논문 및 기술 문서 작성 능력"
278164,페이타랩(패스오더),[병역특례] DevOps Engineer(산업기능요원/보충역/전직),"【 병역특례자 (산업기능요원) 지원 】

• 병역특례 지원 시 원활한 진행을 위해 병역유형을 기재해주세요.
• 현재 패스오더는 현역전직/보충역 신규/보충역 전직이 가능합니다.


【 이런 분을 찾고 있어요! 】 

• 클라우드 인프라 및 DevOps 환경 구축 및 아키텍처 설계 경험이 있는 분
• New Relic, Datadog, Pinpoint 등의 APM 솔루션을 이용해본 경험이 있는 분
• MSA 환경에서의 서비스 운영 경험이 있으신 분
• 쿠버네티스 기반의 운영 경험이 있으신 분
• 클라우드 아키텍처에 대한 이해도가 높으신 분
• 개발 환경에 대한 지표를 가시적인 데이터로 모니터링 하실 수 있는 분","【 이런 분이면 더 좋아요! 】

• 트래픽 관리를 위한 시스템 설계&개발 경험이 있는 분
• 대규모 MSA 환경에서 다양한 경험을 해보신 분
• 매우 빠르게 성장하는 서비스의 안정적인 운영을 위한 빠른 문제해결 능력을 갖추신 분
• 요구사항 분석 및 다른 개발자와 협업을 위한 원활한 커뮤니케이션 능력을 가지신 분
• 보안 시스템 구축 경험이 있거나 최신 보안 이슈에 관심이 많으신 분"
310478,디자인드에이아이,Metep AI Framework Engineer (7년 이하),"•	C++/Python 기반 딥러닝 프레임워크 개발 경험
•	OS, 컴퓨터 구조, 메모리 및 계산 최적화 이해
•	성능을 한계까지 뽑아내는 일에 몰입할 수 있는 분","•	PyTorch/TensorFlow 내부 구조 이해 및 확장 경험
•	CUDA/OpenCL/Vulkan/SYCL/AVX/NEON 등 하드웨어 가속 경험
•	CNN·Transformer 등 AI 모델 구조 및 동작 원리에 대한 이해
•	C++ Template Meta-Programming 실무 경험
•	논문 구현, 오픈소스 기여 경험"
310476,디자인드에이아이,Metep AI Framework Engineer (신입),"•	C++/Python 기반 딥러닝 프레임워크 개발 경험
•	OS, 컴퓨터 구조, 메모리 및 계산 최적화 이해
•	성능을 한계까지 뽑아내는 일에 몰입할 수 있는 분","•	PyTorch/TensorFlow 내부 구조 이해 및 확장 경험
•	CUDA/OpenCL/Vulkan/SYCL/AVX/NEON 등 하드웨어 가속 경험
•	CNN·Transformer 등 AI 모델 구조 및 동작 원리에 대한 이해
•	C++ Template Meta-Programming 실무 경험
•	논문 구현, 오픈소스 기여 경험"
300787,에이로봇,[인턴] 액추에이터 펌웨어 개발 엔지니어,"• 전자공학, 컴퓨터공학, 기계공학, 로봇공학, 임베디드시스템공학 등 관련 분야를 전공하신 분
• C/C++ 기반 임베디드 소프트웨어 개발 경험이 있으신 분
• 로봇 기구학, 동역학 및 모터 제어에 대한 이해가 높으신 분
• 팀 내 협업과 원활한 커뮤니케이션 능력을 갖추신 분","• 휴머노이드 로봇 소프트웨어 개발 경험이 있으신 분
• CiA-402/ETG.5003 등 모션 프로파일에 대한 이해가 높으신 분
• RTOS 환경에서의 개발 및 실시간 최적화 경험이 있으신 분
• 액추에이터 드라이버 및 모터 튜닝 고도화 프로젝트 참여 경험이 있으신 분"
262596,메이크스타,Software Engineer,"[이런 분과 함께하고 싶습니다]
• 언어와 프레임워크에 구애받지 않고 문제 해결에 가장 적합한 기술을 선택할 수 있는 능력
• 고객 중심적 사고로 의사결정을 내릴 수 있는 능력
• 주도적으로 문제를 발견하고 근본적인 원인을 파악하여 해결하는 것을 즐기는 마인드
• 협업과 소통을 통해 팀 목표 달성에 기여할 수 있는 능력","[이런 분이라면 더 좋습니다]
• 한정된 리소스 상황에서 역할의 경계를 넘나들며 의미 있는 임팩트를 만들어본 경험
• 제품 안정성과 운영 효율성을 개선하는 프로젝트를 주도하거나 기여한 경험
• 폭넓은 개발 경험을 보유하고 새로운 도전을 추구하는 성향
• 글로벌 서비스 개발 및 운영 경험
• 대용량 트래픽 처리 및 성능 최적화 경험"
303920,젠스타파트너스,Back-end Engineer(신입),"•JavaScript, TypeScript (Nest.js)으로 개발을 해보신 분
•Restful(Swagger) 등을 사용하여 API 설계가 가능한 분
•MongoDB, PostgreSQL 등 데이터베이스에 대한 이해도를 가진 분
•Docker, Docker Compose 를 활용하여 도커라이징 경험이 있으신 분
•AWS를 사용해보거나 서비스 운영에 대한 경험이 있으신 분
•인프라에 대한 관심이 있으신 분
•부동산 관련 도메인에 대한 이해가 있으신 분
•새로운 분야를 공부하는 것에 거부감이 없으신 분","•비개발 직무 실무자와의 원활한 커뮤니케이션 능력을 보유하신 분
•VPC, DNS 를 비롯한 풍부한 클라우드 네트워크 & 인프라 지식을 보유하신 분
•성능 향상을 시켜본 경험이 있으신 분
•오픈소스 커뮤니티에 기여한 경험이 있으신 분
•TDD / BDD / 클린코드 / 코드리뷰 등 건강한 개발 방법론을 끊임없이 학습하시는 분"
